Published,Type,Title,Description,Video ID,Guests,Episode,Guests_String,mp3,bytes,duration,duration_hhmmss
2021-06-21 02:48:52,WIR,"ArmVote21 | Am/Az Negotiations | Erdogan in Az | Biden Meets Erdogan & Putin| Ep #74 - June 20, 2021","ANN/Groong Week in Review - June 20, 2021
Topics:
* Armenia’s Elections
* Behind The Scenes with Armenia and Azerbaijan
* Erdogan in Azerbaijan
* Biden Meets Erdogan, then Putin

Guests:
* Asbed Kotchikian
* @Emil_Sanamyan

Hosts:
* Hovik Manucharyan
* Asbed Bedrossian


Episode 74 | Recorded: June 20, 2021
Website: https://groong.org/podcasts/WiR-20210620.html",lOG_eJi8Jmk,"akotchikian,esanamyan",74,"""akotchikian"",""esanamyan""",8736754-elections-az-az-negotiations-erdogan-in-az-biden-meets-erdogan-putin-ep-74-june-20-2021.mp3,39460276,3284,0:54:44
2021-06-19 06:48:44,COG,"Robert Markarian: Party Platforms in June 20 Parliamentary Elections (Ep #73) - June 20, 2021","Analyzing Party Platforms in June 20 Parliamentary Elections

A Conversation with Robert Markarian

Guest:

Robert Markarian was born in Iran and has university education in physics and law. For 25 years, he has worked as a host, editor, and analyst on Armenian Radio Hour in Iran’s public radio and television. He has cooperated articles covering Armenia and Artsakh in Armenian, Persian, and English published by Iranian and Armenian sites and analytical centers.


Topics:
- Security/Defense
- Economy and Social
- Artsakh
- Diaspora Relations

Conversation in English and Armenian

Hosts:
- Hovik Manucharyan
- Asbed Bedrossian 

Episode 73 | Recorded: June 12, 2021
Website: https://groong.org/podcasts/CoG-20210620.html",b9PXIAjYgjc,rmarkarian,73,"""rmarkarian""",8728915-robert-markarian-analyzing-party-platforms-in-june-20-parliamentary-elections-ep-73-june-20-2021.mp3,39206644,3263,0:54:23
2021-06-18 06:44:09,COG,"Aleksandr Khachaturyan on the 2021 Armenian Elections (Ep #72) - June 18, 2021","Aleksandr Khachaturyan on the 2021 Armenian Elections

Guest:

Aleksandr Khachaturyan who is a Managing Partner at TK & Partners, in Yerevan. In 2016 he served as an advisor to the Prime Minister of the Republic of Armenia, Karen Karapetyan, and was CEO of the Center for Strategic Initiatives, advising the government on key economic and public administration reforms and strategies. He serves as a board member at ID Bank and various non-profits, and lectures on corporate finance law at the French University of Armenia (FUA). He holds law degrees from Boston University, FUA, and Jean Moulin Lyon 3.

Topics:

- Hayastan Dashink (Armenia Alliance) Platform
- Economy: Current State and Way Forward
- Military-Industrial Complex, Financing Modernization of Army
- Armenia-Diaspora Relations
- IT Sector
- Opening Border With Turkey?

Hosts:
- Hovik Manucharyan
- Asbed Bedrossian 

Website: https://groong.org/podcasts/CoG-20210618-2.html
Episode 72 | Recorded: June 18, 2021",6OraCiF6azA,akhachaturyan,72,"""akhachaturyan""",8724705-aleksandr-khachaturyan-on-the-2021-armenian-elections-ep-72-june-18-2021.mp3,42659145,3551,0:59:11
2021-06-18 04:09:04,COG,"Aspram Krpeyan: Hayastan Dashinq, Elections and Postwar Outlook (Ep #71) - June 18, 2021","Hayastan Dashinq (Armenia Alliance), Elections and Postwar Outlook

Guest

Aspram Krpeyan, is a member of the Hayastan Dashinq led by former president Robert Kocharyan in the upcoming elections in Armenia, and a member of its list of parliamentary party representatives. She holds an MSt in Diplomatic Studies from the University of Oxford and an LLM from the Geneva Academy of the International Humanitarian Law and Human Rights. Her research interests lie in international law with a focus on the interplay between international humanitarian law and human rights, use of force, including the conduct of hostilities, the right to self-determination, secession and territorial integrity. She also has interests in contemporary Armenian foreign policy and international relations.

Ms. Krpeyan has worked in the Ministry of Defence, as well as the office of the President of Armenia. She is the co-founding director of the Tatul Krpeyan Peace Foundation.

Topics

- Elections
- War
- Foreign Affairs

Hosts:

Hovik Manucharyan
Asbed Bedrossian 

Episode 71 | Recorded: June 7, 2021",thQgt2_f5rs,akrpeyan,71,"""akrpeyan""",8724144-apram-krpeyan-hayastan-dashinq-elections-and-postwar-outlook-ep-71-june-18-2021.mp3,26973155,2244,0:37:24
2021-06-16 03:51:10,WIR,"Meltdown at the MFA | Philip Reeker Visit | 15 POWs Return | Latest Polls | (Ep #70) - June 13, 2021","ANN/Groong Week in Review - June 13, 2021
Topics:
* Meltdown at the Ministry of Foreign Affairs
* Philip Reeker’s Visit to the Region
* 15 POWs Return Home
* Latest Election Poll Results

Guests:
* Asbed Kotchikian
* Tevan Poghosyan

Hosts:
* Hovik Manucharyan
* Asbed Bedrossian


Episode 70 | Recorded: June 13, 2021
https://groong.org/podcasts/WiR-20210613.html",8elUzlq6whw,"akotchikian,tpoghosyan",70,"""akotchikian"",""tpoghosyan""",8712155-meltdown-at-the-mfa-philip-reeker-s-visit-15-pows-return-latest-polls-ep-70-june-13-2021.mp3,36674156,3052,0:50:52
2021-06-11 19:13:50,COG,"ARF-Dashnaktsutyun: Roadmap & Challenges - Conversation with Giro Manoyan | (Ep #69) - June 11, 2021","ARF-Dashnaktsutyun: Roadmap and Challenges

Guest
* Giro Manoyan has been a member of the ARF-D Bureau since 2015. Originally from Beirut, Lebanon, he moved to Montreal, Canada in 1976. He has served as the Executive Secretary of the Armenian National Committee of Canada, as well as the Editor in Chief of the Horizon Armenian Weekly. In 1999 he moved to Yerevan and has served as the Executive Director of the Bureau of the ARF-D, in charge of the Armenian Cause, Hai Tahd Central Committee.

Topics
* The ARF in the Politics of Armenia
* On the War in 2020
* On the Upcoming Elections in 2021
* On the Internal Strife within the ARF

Hosts:
* Asbed Kotchikian
* Hovik Manucharyan
* Asbed Bedrossian 

Website: https://groong.org/podcasts/CoG-20210611.html
Episode 69 | Recorded: June 7, 2021",rJsyJhCDWy8,gmanoyan,69,"""gmanoyan""",8688379-arf-dashnaktsutyun-roadmap-challenges-conversation-with-giro-manoyan-ep-69-june-11-2021.mp3,41786527,3478,0:57:58
2021-06-08 15:26:58,COG,"Armenia, Superpowers and The New Cold War | (Ep #68) - June 8, 2021","Armenia, Superpowers and The New Cold War

A Conversation with:

Guest:
* Dr. Pietro Shakarian, who is a Cleveland-based historian of Russia and the Soviet Union, with a focus on Soviet Armenia and the Caucasus during the era of Nikita Khrushchev’s Thaw.

Topics
* Democracy-building in the Post Soviet Space
* NATO and expansion
* Russia in the Caucasus
* China and the New Silk Road through Iran and Georgia


Hosts:
* Hovik Manucharyan
* Asbed Bedrossian

Episode 68 | Recorded: June 4, 2021
Website: https://groong.org/podcasts/CoG-20210608.html",wNQlfNTaTQs,pshakarian,68,"""pshakarian""",8669387-armenia-superpowers-and-the-new-cold-war-ep-68-june-8-2021.mp3,40329142,3357,0:55:57
2021-06-07 03:10:16,COG,"Iran: Foreign Relations, Upcoming Elections (Ep. 67) - 06/07/2021","Iran: Foreign Relations and Upcoming Elections
A Conversation with Robert Markarian

The South Caucasus comprises Armenia, Azerbaijan, and Georgia. The three regional powers surrounding them are Russia to the north, Turkey to the west, and Iran in the south.

Iran has been largely quiet about events on its northern border with Armenia and Azerbaijan, due largely to its marginalization on the world stage because of the Western economic sanctions but also because Iran is home to millions of ethnic Azeris and any perceived support for Armenia could result in additional political instability at home.

Yet, Iran is hugely influential, and Armenian-Iranian relations have been largely positive in modern times, especially in the post-Soviet era. So how should we view our relations with Iran today, and especially in the past year? And what should we expect in the future?

Guest:

Robert Markarian, who has degrees in physics and law from Tehran University, and has published several political articles about Armenia and Nagorno-Karabakh in Armenian and Persian newspapers and political journals such as Alik, Iranian Diplomacy, IRAS (The Institute for Iran-Eurasia Studies), IPSC (International Peace Studies Center) and The California Courier.  His articles in Armenian, Farsi and English are available on robertmarkarian.com. He studies and has presented on the position of the Iranian Government and scientific-research centers on the conflict around Nagorno Karabakh at conferences such as the Pan-Armenian Conference of Political Scientists and International Relations Experts (November, 2012) and more.

Hosts

Hovik Manucharyan
Asbed Bedrossian

Translation from Armenian to English by Martin Adamian.

Episode 67 | Recorded: May 28, 2021",kjLjIs1o5HA,rmarkarian,67,"""rmarkarian""",8658018-iran-foreign-relations-upcoming-elections-ep-66-06-07-2021.mp3,29755466,2475,0:41:15
2021-06-06 20:46:53,WIR,"Kocharyan Closes In on Pashinyan’s Lead | Pashinyan Visits Europe | (Ep #66) - June 6, 2021","ANN/Groong Week in Review - June 6, 2021

Topics:
* Kocharyan Closes in on Pashinyan in Election Polls
* Pashinyan Visits Europe

Guests:
* Asbed Kotchikian
* Emil Sanamyan

Hosts:
* Asbed Bedrossian
* Hovik Manucharyan

Website: https://groong.org/podcasts/WiR-20210606.html

Episode 66 | Recorded: June 6, 2021",He6zKqq9YWU,"akotchikian,esanamyan",66,"""akotchikian"",""esanamyan""",8656698-kocharyan-closes-in-on-pashinyan-s-lead-in-election-polls-pashinyan-visits-europe-ep-66-june-6-2021.mp3,40008824,3330,0:55:30
2021-05-31 03:42:11,WIR,"Tensions on the Border | Latest IRI & MPG Polls | Election Politics | (Ep #65) - May 30, 2021","ANN/Groong Week in Review - May 30, 2021
Topics:
* Continued Tensions on the Eastern Border
* Latest IRI and MPG Polls on the Armenian Elections
* Election Politics

Guests:
* Hrant Mikaelian
* George Tabakyan

Hosts:
* Hovik Manucharyan
* Asbed Bedrossian


Episode 65 | Recorded: May 30, 2021
https://groong.org/podcasts/WiR-20210530.html",M-WH0FAT4VE,"hmikaelian,gtabakian",65,"""hmikaelian"",""gtabakian""",8617147-tensions-on-the-border-latest-iri-mpg-polls-election-politics-ep-65-may-30-2021.mp3,38351515,3192,0:53:12
2021-05-29 17:45:18,COG,"Իրան: Արտաքին Հարաբերուտյուններ, գալիք ընտրություններ (Armenian) (Ep 64) - 05/29/2021","Iran: Foreign Relations and Upcoming Elections (in Armenian)
A Conversation with Robert Markarian

Իրան: Արտաքին Հարաբերուտյուններ, գալիք ընտրություններ
Զրույց Ռոբերտ Մարգարյանի հետ

Guest:

Ռոբերտ Մարգարյանը ծնվել է Թեհրանում և ունի բարձրագույն կրթությունն ֆիզիկայի և իրավաբանության ոլորտներում: 25 տարի աշխատել է Իրանի պետական ռադիո-հեռուստատեսության հայերեն ռադիոժամում, որպես լուրերի հաղորդավար, խմբագիր և մեկնաբան: Հայաստանի և Արցախի թեմաներով հայերեն, պարսկերեն ու անգլերեն հոդվածներով համագործակցել է  իրանական ու հայկական կայքերի և հետազոտական հաստատությունների հետ: 

Hosts: 
 - Hovik Manucharyan
 - Asbed Bedrossian

Website: https://groong.org/podcasts/CoG-20210529.html
Episode 64 | Recorded: May 28, 2021",rTbLMhY_RQA,rmarkarian,64,"""rmarkarian""",8608960-ep-64-05-29-2021.mp3,37313544,3105,0:51:45
2021-05-25 22:30:21,COG,A Conversation with Narek Margaryan (Ep 63) - 05/25/2021,"A Conversation with Narek Margaryan - 05/25/2021

Guest:

Narek Margaryan is an Armenian comedian, screenwriter and TV host. Along with his co-host Sergey Sargsyan, Narek stars in ArmComedy, a satiric news show series broadcast on Armenian television and on Youtube.

Hosts

Hovik Manucharyan
Asbed Bedrossian

Episode 63 | Recorded: April 25, 2021",oS5Swsi5Rcc,nmargaryan,63,"""nmargaryan""",8584216-a-conversation-with-narek-margaryan-ep-63-05-25-2021.mp3,22381394,1861,0:31:01
2021-05-25 20:12:36,WIR,"Border Update & Leaks | Azerbaijan in the CSTO? | New Poll & Elections | (Ep #62) - May 23, 2021","ANN/Groong Week in Review - May 23, 2021

Topics:
- Border update, and Leaked documents 
- Azerbaijan membership in the CSTO?
- New MPG Poll on the Armenian Elections

Guest:
- Emil Sanamyan

Hosts:
- Hovik Manucharyan
- Asbed Bedrossian

Website: https://groong.org/podcasts/WiR-20210523.html
Recorded: May 24, 2021",MV7AikEl_IA,esanamyan,62,"""esanamyan""",8583764-border-update-leaked-docs-azerbaijan-in-the-csto-new-mpg-poll-elections-ep-62-may-23-2021.mp3,36326827,3023,0:50:23
2021-05-17 02:44:41,WIR,"Azerbaijan Incursion in Syunik | Lavrov in Yerevan/Baku | Electoral Politics (Ep #61) May 16, 2021","ANN/Groong Week in Review - May 16, 2021
Topics:
* Azerbaijan’s Incursion into Syunik
* Lavrov’s Visit to Yerevan and Baku
* Electoral Politics

Guests:
- Tatul Hakobyan
- Emil Sanamyan
- Artyom Tonoyan

Hosts:
- Hovik Manucharyan @HovikYerevan
- Asbed Bedrossian @qubriq

Episode 60 | Recorded: May 2, 2021
Website: https://groong.org/podcasts/WiR-20210516.html",vOkwvphnOow,"thakobyan,esanamyan,atonoyan",61,"""thakobyan"",""esanamyan"",""atonoyan""",8532990-azerbaijan-s-incursion-into-syunik-lavrov-s-visit-to-yerevan-and-baku-electoral-politics-ep-61-may-16-2021.mp3,45228766,3765,1:02:45
2021-05-03 01:27:16,WIR,"Armenia-Russia | Iran-Russia/Iran-Armenia | Election Latest Polls | Sargsyan (Ep #60) - May 2, 2021","ANN/Groong Week in Review - May 2, 2021

Topics:
* Armenia-Russia Relations and the New Cold War
* Iran-Russia and Iran-Armenia Relations
* Election Politics and the Latest MPG Polls
* Serge Sargsyan’s Interview

Guests:
- Marine Manucharyan @armoland
- Pietro Shakarian

Hosts:
- Asbed Bedrossian @qubriq
- Hovik Manucharyan @HovikYerevan

Episode 60 | Recorded: May 2, 2021
Website: https://groong.org/podcasts/WiR-20210502.html",uX-cJvWm8qE,"mmanucharyan,pshakarian",60,"""mmanucharyan"",""pshakarian""",8448365-armenia-russia-iran-russia-iran-armenia-election-latest-polls-sargsyan-ep-60-may-2-2021.mp3,38866244,3235,0:53:55
2021-04-26 00:46:17,WIR,"PM Roadmap, NA Polls | Syunik | Recognized. What next? | Stepanakert | Space! - Ep #59: 2021-04-25","ANN/Groong Week in Review - April 25, 2021

Topics:

- Nikol Pashinyan’s Roadmap & Snap Parliamentary Polls
- The Visit to Syunik
- Biden Recognizes the Armenian Genocide, Now What?
- Update from Stepanakert
- Are we Going to Mars?

Guests:
- Tevan Poghosyan
- Emil Sanamyan

Hosts:
- Asbed Bedrossian
- Hovik Manucharyan

Website: https://groong.org/podcasts/WiR-20210425.html
Episode 59 | Recorded: April 25, 2021",gTa7-DIYWw0,"tpoghosyan,esanamyan",59,"""tpoghosyan"",""esanamyan""",8404309-pm-s-roadmap-na-polls-syunik-recognized-stepanakert-armenians-in-space-ep-59-apr-25-2021.mp3,50871470,4235,1:10:35
2021-04-16 23:48:25,COG,Armenians at Crossroads - a Conversation with Dr. Viken Hovsepian (Ep #58) - 04/17/2021,"Armenians at Crossroads - 04/17/2021

Topics:
- The Last Few Years in Armenian Politics
- Thoughts on the Second War in Artsakh
- What is the Role of the Diaspora?
- How do we get back on our Feet?
- Thoughts on the Current Rift in the ARF

Guest
- Dr. Viken Hovsepian holds a BA in Political Science from UCLA, and an MA and PhD in International Relations from USC. He has served on the ARF Dashnaktsutyun Bureau, the highest executive body of the Organization, and has been a member, and chairman of the ARF Western US Central Committee. In 2019, he helped establish the Pan Armenian Council in the Western US, and has authored many articles which have appeared in professional periodicals as well as the Armenian press.

Hosts
- Asbed Kotchikian
- Asbed Bedrossian

Episode 58 | Recorded: April 14, 2021
Website: https://groong.org/podcasts/CoG-20210417.html",9DsesVPgJxY,vhovsepian,58,"""vhovsepian""",8350631-armenians-at-crossroads-a-conversation-with-dr-viken-hovsepian-ep-58-04-17-2021.mp3,50769593,4227,1:10:27
2021-04-13 04:07:38,WIR,"Pashinyan goes to Moscow | Elections | POW debacle | Covid Update | Economy (Ep #57) - Apr 11, 2021","ANN/Groong Week in Review - April 11, 2021

Topics:

- Mr. Pashinyan goes to Moscow
- Election Politics
- The POW debacle
- A Coronavirus Update
- The State of the Economy


Guests:
- Asbed Kotchikian
- Hrant Mikaelian

Hosts:
- Asbed Bedrossian
- Hovik Manucharyan

Episode 57 | Recorded: April 12, 2021",lCD9GF280nE,"akotchikian,hmikaelian",57,"""akotchikian"",""hmikaelian""",8325952-mr-pashinyan-goes-to-moscow-election-politics-the-pow-debacle-a-coronavirus-update-the-state-of-the-economy-ep-57-apr-11-2021.mp3,43750494,3642,1:00:42
2021-04-05 03:07:13,WIR,"Kocharyan Case | Electoral reforms | New Gallup Poll | Ukraine heating Up | (Ep #56) - Apr 4, 2021","ANN/Groong Week in Review - April 4, 2021

Topics:
* Kocharyan’s Prosecutors Won’t Go Away
* Snap Electoral Reforms
* New Gallup poll
* What’s Going on in Ukraine?

Guests
- Asbed Kotchikian
- Emil Sanamyan

Hosts
- Asbed Bedrossian
- Hovik Manucharyan

Website: https://groong.org/podcasts/WiR-20210404.html
Episode 56 | Recorded: April 4, 2021",Lo5UhR_BKzI,"akotchikian,esanamyan",56,"""akotchikian"",""esanamyan""",8273315-kocharyan-case-electoral-reforms-new-gallup-poll-ukraine-heating-up-ep-56-apr-4-2021.mp3,34915587,2905,0:48:25
2021-03-29 02:06:43,WIR,"National Security | General Staff | Armed Forces | Defense Budget | Syunik (Ep #55) - Mar 28, 2021","ANN/Groong Week in Review - March 28, 2021

Topics:
* What’s Going on with the Armed Forces?
    * Turkey: Enemy No More?
    * What Just Happened in the General Staff?
    * Morale and Readiness of the Armed Forces
    * The Defense Budget
* Report from Syunik

Guests
- George Tabakian
- Karen Vrtanesyan

Hosts
- Hovik Manucharyan
- Asbed Bedrossian

Website: https://groong.org/podcasts/WiR-20210328.html
Episode 55 | Recorded: March 28, 2021",SasoYMamYCI,"gtabakian,kvrtanesyan",55,"""gtabakian"",""kvrtanesyan""",8230492-national-security-general-staff-armed-forces-defense-budget-syunik-ep-55-mar-28-2021.mp3,37543056,3124,0:52:04
2021-03-23 00:00:00,WIR,Early Elections on June 20th | Gas through Azerbaijan | Military Exercises | (Ep #54) - 03/21/2021,"ANN/Groong Week in Review - March 21, 2021

Topics:
- Snap On - June 20th!
- Gas Through Azerbaijan
- Military Exercises by Armenia and Azerbaijan

Guests
- David Davidian
- Emil Sanamyan

Hosts
- Hovik Manucharyan
- Asbed Bedrossian

Website: https://groong.org/podcasts/WiR-20210321.html
Episode 54 | Recorded: March 21, 2021",QzeWgu4ikC4,"ddavidian,esanamyan",54,"""ddavidian"",""esanamyan""",8192528-early-elections-on-june-20th-gas-through-azerbaijan-military-exercises-ep-54-03-21-2021.mp3,28503257,2371,0:39:31
2021-03-15 17:51:48,WIR,"Latest IRI Poll Results | Armen Grigoryan Interview | Snap On, Snap Off (Ep #53) - 03/14/2021","𝐀𝐍𝐍/𝐆𝐫𝐨𝐨𝐧𝐠 𝐖𝐞𝐞𝐤 𝐢𝐧 𝐑𝐞𝐯𝐢𝐞𝐰 - 𝐌𝐚𝐫𝐜𝐡 𝟏𝟒, 𝟐𝟎𝟐𝟏

Topics:
- Newly Released IRI Poll Results
- Armen Grigoryan’s Interview
- Snap On, Snap Off!

Guests
- 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧
- 𝐄𝐦𝐢𝐥 𝐒𝐚𝐧𝐚𝐦𝐲𝐚𝐧
- 𝐀𝐥𝐞𝐧 𝐙𝐚𝐦𝐚𝐧𝐲𝐚𝐧

Hosts
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧

Website: https://groong.org/podcasts/WiR-20210314.html
Episode 53 | Recorded on March 14, 2021",fYOHW45e-Ns,"akotchikian,esanamyan,azamanyan",53,"""akotchikian"",""esanamyan"",""azamanyan""",8147871-latest-iri-poll-results-armen-grigoryan-interview-snap-on-snap-off-ep-53-03-14-2021.mp3,30354911,2525,0:42:05
2021-02-28 23:18:20,WIR,Iskander & Relations with Russia | Attempted Coup? | Opposition | Boeing 737 Hijacked? (Ep #52),"𝐀𝐍𝐍 𝐆𝐫𝐨𝐨𝐧𝐠 𝐖𝐞𝐞𝐤 𝐢𝐧 𝐑𝐞𝐯𝐢𝐞𝐰 - 𝐄𝐩𝐢𝐬𝐨𝐝𝐞 𝟓𝟐 - 𝐅𝐞𝐛 𝟐𝟖, 𝟐𝟎𝟐𝟏

Topics Covered:
- Wait, Did Armenia Use the Iskander to Blow Up its Relations With Russia?
- Wait, Was There a Coup?
- The Opposition Picks up Steam
- Wait, was The 737 Hijacked?

Guests:
- 𝐃𝐚𝐯𝐢𝐝 𝐃𝐚𝐯𝐢𝐝𝐢𝐚𝐧
- 𝐆𝐞𝐨𝐫𝐠𝐞 𝐓𝐚𝐛𝐚𝐤𝐢𝐚𝐧

Your Hosts:
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧

Website: https://groong.org/podcasts/WiR-20210228.html
Episode 52 | Recorded: February 28, 2021",i92O4jIlMRI,"ddavidian,gtabakian",52,"""ddavidian"",""gtabakian""",8049850-iskander-relations-with-russia-attempted-coup-opposition-boeing-737-hijacked-ep-52.mp3?blob_id=36169079,35562861,2959,0:49:19
2021-02-24 02:07:32,WIR,Sargsyan Interview | Criminalizing Defamation | Martial Law? | Protests 2/20/21 | Govsagan (Ep #51),"𝐀𝐍𝐍 𝐆𝐫𝐨𝐨𝐧𝐠 𝐖𝐞𝐞𝐤 𝐢𝐧 𝐑𝐞𝐯𝐢𝐞𝐰 𝐄𝐩𝐢𝐬𝐨𝐝𝐞 𝟓𝟏 - 𝐅𝐞𝐛 𝟐𝟏, 𝟐𝟎𝟐𝟏

Topics Covered:
* President Sargsyan’s Interview
* Legislation to Criminalize Defamation of Government Officials
* Appointment of Acting Governors and Mayors during Martial Law
* Opposition Protests on Feb 20
* Govsagan, in the end

Guests
- 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧 @asbedk
- 𝐌𝐚𝐫𝐢𝐧𝐞 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧 @armoland
- @𝐄𝐦𝐢𝐥_𝐒𝐚𝐧𝐚𝐦𝐲𝐚𝐧

Your Hosts:
- 𝐀𝐥𝐞𝐧 𝐙𝐚𝐦𝐚𝐧𝐲𝐚𝐧 @alenzam99
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧 @Qubriq

Website: https://groong.org/podcasts/WiR-20210221.html
Episode 51 | Recorded: February 21, 2021",cpVdo1aAcUI,"akotchikian,esanamyan,mmanucharyan",51,"""akotchikian"",""esanamyan"",""mmanucharyan""",8020192-sargsyan-interview-criminalizing-defamation-appointments-during-martial-law-opp-protests-on-feb-20-govsagan-in-the-end-ep-51.mp3,37412133,3113,0:51:53
2021-02-21 21:31:15,COG,Armenia's Earthquake Preparedness with Dr. Armen Der Kiureghian - (Ep #50) - 02/21/2021,"𝐀𝐫𝐦𝐞𝐧𝐢𝐚'𝐬 𝐄𝐚𝐫𝐭𝐡𝐪𝐮𝐚𝐤𝐞 𝐏𝐫𝐞𝐩𝐚𝐫𝐞𝐝𝐧𝐞𝐬𝐬 - 𝟎𝟐/𝟐𝟏/𝟐𝟎𝟐𝟏

Topics:
- Was it an Earthquake?
- Have Construction Codes Improved since 1988?
- Do Contractors Comply with Regulations?
- Is Armenia Ready for The Big One?
- Is there Earthquake Preparedness in Armenia?
- What Conversations are not Happening?

Guest:
- 𝐃𝐫. 𝐀𝐫𝐦𝐞𝐧 𝐃𝐞𝐫 𝐆𝐢𝐮𝐫𝐞𝐠𝐡𝐢𝐚𝐧 is a structural and civil engineering professor at UC Berkeley with research focus on earthquake engineering. He is a co-founder and was president of the American University of Armenia from 2014 until 2019.

Host:
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧

Website: https://groong.org/podcasts/CoG-20210221.html
Episode 50 | Recorded: February 19, 2021",1iMlGI86gI0,adergiureghian,50,"""adergiureghian""",8003896-armenia-s-earthquake-preparedness-with-dr-armen-der-kiureghian-ep-50.mp3,12857325,1067,0:17:47
2021-02-17 00:52:10,WIR,Syunik Confidential | Developments in Artsakh | Snap elections flip flop (Ep #49),"𝐀𝐍𝐍/𝐆𝐫𝐨𝐨𝐧𝐠 𝐖𝐞𝐞𝐤 𝐢𝐧 𝐑𝐞𝐯𝐢𝐞𝐰 𝐄𝐩𝐢𝐬𝐨𝐝𝐞 𝟒𝟗 - 𝐅𝐞𝐛𝐫𝐮𝐚𝐫𝐲 𝟏𝟒, 𝟐𝟎𝟐𝟏

Topics Covered:
- Syunik Confidential 
- Developments in Artsakh 
- Snap elections flip flop 

Guests:
- 𝐄𝐦𝐢𝐥 𝐒𝐚𝐧𝐚𝐦𝐲𝐚𝐧
- 𝐀𝐥𝐞𝐧 𝐙𝐚𝐦𝐚𝐧𝐲𝐚𝐧

Your Hosts:
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧

Website: https://groong.org/podcasts/WiR-20210214.html
Episode 49 | Recorded: February 14, 2021",QP9m_tVnmDs,"esanamyan,azamanyan",49,"""esanamyan"",""azamanyan""",7917895-syunik-confidential-developments-in-artsakh-snap-elections-flip-flop-ep-49.mp3,28066527,2335,0:38:55
2021-02-09 04:55:12,WIR,Lost in Artsakh | Law on Mass Media | Political Scene in Yerevan | Economic Outlook (Ep #48),"𝐀𝐍𝐍/𝐆𝐫𝐨𝐨𝐧𝐠 𝐖𝐞𝐞𝐤 𝐢𝐧 𝐑𝐞𝐯𝐢𝐞𝐰 𝐄𝐩𝐢𝐬𝐨𝐝𝐞 𝟒𝟖 - 𝐅𝐞𝐛𝐫𝐮𝐚𝐫𝐲 𝟕, 𝟐𝟎𝟐𝟏


Topics Covered:
- Lost in Artsakh, Thirsty in Syunik
- Amending the Law on Mass Media
- Update on the Political Scene in Yerevan
- Rising National Debt, Inflation and Interest Rates


Guests
- 𝐇𝐫𝐚𝐧𝐭 𝐌𝐢𝐤𝐚𝐞𝐥𝐢𝐚𝐧
- 𝐄𝐦𝐢𝐥 𝐒𝐚𝐧𝐚𝐦𝐲𝐚𝐧


Your Hosts:
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧


Website: https://groong.org/podcasts/WiR-20210207.html
Recorded: February 7, 2021",LqZNB9dIBp8,"hmikaelian,esanamyan",48,"""hmikaelian"",""esanamyan""",7762591-lost-in-artsakh-law-on-mass-media-political-scene-in-yerevan-economic-outlook-ep-48.mp3,26153479,2175,0:36:15
